id,time,review,read_volume
77,2022/6/18,马上暴跌？,434
78,2022/6/17,再坚持一周，不涨就可以换股了,409
79,2022/6/17,还不如昨天不涨,347
80,2022/6/17,$中国科传(SH601858)$何时分红？,252
81,2022/6/17,$中国科传(SH601858)$新东方与中国咳喘合作，直播授课,483
82,2022/6/17,$中国科传(SH601858)$大盘成交量降低，估计要深调。这,262
83,2022/6/17,这么多唱多，危险,545
84,2022/6/17,$中国科传(SH601858)$今天追搞得明天全部被套咯！美股,436
85,2022/6/17,$中国科传(SH601858)$777起起起,382
86,2022/6/17,$中国科传(SH601858)$半年线和年线已经重合，明天大概,791
87,2022/6/17,中国科传：连续3日融资净偿还累计633.75万元（06-16）,363
88,2022/6/16,时代出版连涨十几日，今天无量板，我认为小庄只要愿意,447
89,2022/6/16,横盘整理一个月，上方套劳以经洗清，没有耐心短线散户,369
90,2022/6/16,$中国科传(SH601858)$看看视觉中国，看看三七，再看看,477
91,2022/6/16,$中国科传(SH601858)$晃悠到8元！穷生奸计富长良心！,211
92,2022/6/16,$中国科传(SH601858)$为避免大涨，该股己退出港股通标,493
93,2022/6/16,$中国科传(SH601858)$新东方教育5天这是多少倍。,527
94,2022/6/16,国企没主力炒作，民企教育股全线涨停,534
95,2022/6/16,弱鸡庄家，散户期盼游资来搞,489
96,2022/6/16,想涨，除非换庄！,480
97,2022/6/16,板块大涨，弱鸡跟两步而已,441
98,2022/6/16,中国科传：融资净偿还263.64万元，融资余额7947.29万,321
99,2022/6/15,有没有5月16日追涨停还没卖的,420
100,2022/6/15,明天涨停，大家把握机会,285
101,2022/6/15,中国科传涨停就会突破年线，会否是第二个中成股份？,384
102,2022/6/15,"这波反弹很多个股30%,中国科传滞涨严重，底部起来才10",331
103,2022/6/15,中国科传买少了，图形完美调整刚好21天，明天极可能涨,323
104,2022/6/15,炒了个寂寞,326
105,2022/6/15,继续，十连阴。牛X,326
106,2022/6/15,千手大单何时出现，就能涨停。,224
107,2022/6/15,中国科传不起则已，一鸣惊人。,214
108,2022/6/15,中国科传在光大证券的影响下，会大涨的,204
109,2022/6/15,$中国科传(SH601858)$机构眼不瞎，好的话早涨了，就是,301
110,2022/6/15,$中国科传(SH601858)$多好的炒作题材呀！在线教育你占,446
111,2022/6/15,底部出现涨停后，在极短期内又两次刷新涨停价会极大的,639
112,2022/6/15,大半晌成交量终于上千了，弱庄难得,236
113,2022/6/15,几百万就能砸趴下的主,334
114,2022/6/15,中国科传：融资净偿还204.12万元，融资余额8210.93万,309
115,2022/6/14,我快要坚持不住了[捂脸]，拿了好几个月了白玩了,496
116,2022/6/14,假老外不能买只能卖了，会不会高点卖,461
117,2022/6/14,完了，刚融资一百多万搞这个，明天怎么办啊,536
118,2022/6/14,自从买入这只股，成功避开一轮行情,471
119,2022/6/14,$中国科传(SH601858)$为什么总是卖了就拉伸运动,329
120,2022/6/14,这货怎么这么烂,321
121,2022/6/14,等沪股通卖完就跌到四块了,307
122,2022/6/14,跌起来倒挺快,223
123,2022/6/14,再说一遍此股八元以下黄金坑,539
124,2022/6/14,$中国科传(SH601858)$恶意做空,456
125,2022/6/14,$中国科传(SH601858)$已经连跌8天了，什么样的垃圾才,357
126,2022/6/14,中国科传：融资净买入250.52万元，融资余额8415.05万,308
127,2022/6/13,$中国科传(SH601858)$周五美股大跌，周一将会深度回填,718
128,2022/6/13,我假装说卖了十万股，等庄家上当拉升。把二千股卖了,465
129,2022/6/13,真几把垃圾,246
130,2022/6/13,这种股票看都不要看,455
131,2022/6/13,不放量没意思啊,224
132,2022/6/12,有个别人不自量力，自以为是，不知道山外有山。我巴不,407
133,2022/6/12,调出沪港通标的，科传周一要跌停！,620
134,2022/6/13,最不可能退市的公司,622
135,2022/6/12,上海证券交易所官网，中证网都没有发布中国科传调出沪,870
136,2022/6/12,"$中国科传(SH601858)$调出沪股通标的名单,状态变更为:",793
137,2022/6/12,只有这里说调出沪股通，其他官网都没有公告,251
138,2022/6/12,中国科传本周融资净偿还551.13万元，居文化传媒板块第,378
139,2022/6/12,沪股通连续3周净买入中国科传 累计净买入991.61万元,426
140,2022/6/11,51、人教版教材重新排版印刷，$中国科传(SH601858)$全,828
141,2022/6/11,中国科传06月10日获沪股通增持5.77万股,778
142,2022/6/11,$中国科传(SH601858)$调出沪股通[奸笑][奸笑]你们看垃,658
143,2022/6/11,中国科传：连续4日融资净偿还累计591.76万元（06-10）,363
144,2022/6/10,人教版教材重新排版印刷，$中国科传(SH601858)$全权负,704
145,2022/6/10,人教版教材重新排版印刷，$中国科传(SH601858)$全权负,893
146,2022/6/10,人教版教材重新排版印刷，$中国科传(SH601858)$全权负,731
147,2022/6/10,人教版教材重新排版印刷，$中国科传(SH601858)$全权负,645
148,2022/6/10,$中国科传(SH601858)$丢人显眼,284
149,2022/6/10,卖出换入东方证券，过二天再来,296
150,2022/6/10,垃圾永远是垃圾,479
151,2022/6/10,今天不拉就向下死叉了，快没信心了,290
152,2022/6/10,科传二季度业绩暴跌，股价还要下一个台阶。,576
153,2022/6/10,$中国科传(SH601858)$怎么买了这么个，天天阴跌,287
154,2022/6/10,来吧青年,296
155,2022/6/10,快则这两天慢则下周，必暴力拉升,652
156,2022/6/10,今天万手哥上班了！利好！,279
157,2022/6/10,$中国科传(SH601858)$为什么如此垃圾呢？,448
158,2022/6/10,$中国科传(SH601858)$不应该只是几元的该股呀奇了怪了,298
159,2022/6/10,全国教科书由中国科传出版，不仅是业绩暴增，更重要的,780
160,2022/6/10,关注7.53支撑破止赢，调个差不多了,305
161,2022/6/10,中国科传06月09日获沪股通增持18.73万股,316
162,2022/6/10,中国科传：连续3日融资净偿还累计89.06万元（06-09）,327
163,2022/6/10,垃圾出版社，越买越套！,383
164,2022/6/9,$中国科传(SH601858)$没戏了，估计要大跌了,668
165,2022/6/9,还缺一个杀跌,867
166,2022/6/9,全权负责全国教科书全权负责全国教科书的重新排版，牛,379
167,2022/6/9,$中国科传(SH601858)$关注度陡然上升，这是要出幺蛾子,545
168,2022/6/9,K人教版教材重新排版印刷，$中国科传(SH601858)$全权,543
169,2022/6/9,1，hug人教版教材重新排版印刷，$中国科传(SH601858)$,573
170,2022/6/9,据消息称，人教版教材重新排版印刷，$中国科传(SH6018,681
171,2022/6/9,$中国科传(SH601858)$这个市场没有哪家公司能做到这样,481
172,2022/6/9,中国科传06月08日被沪股通减持16.73万股,301
173,2022/6/9,人教版教材重新排版印刷，$中国科传(SH601858)$全权负,610
174,2022/6/9,中国科传：融资净偿还15.07万元，融资余额8723.41万元,293
175,2022/6/9,重新印刷，业绩暴增,524
176,2022/6/9,的人教版教材重新排版印刷，$中国科传(SH601858)$全权,540
177,2022/6/9,科创即将启动改革程序,315
178,2022/6/9,连板在即,284
179,2022/6/9,最后的上车机会,291
180,2022/6/9,国企改革，何时启动,292
181,2022/6/9,1，人教版教材重新排版印刷，$中国科传(SH601858)$全,476
182,2022/6/9,：人教版教材重新排版印刷，$中国科传(SH601858)$全权,404
183,2022/6/9,人教版教材重新排版印刷，$中国科传(SH601858)$全权负,425
184,2022/6/9,A人教版教材重新排版印刷，$中国科传(SH601858)$全权,401
185,2022/6/9,2，人教版教材重新排版印刷，$中国科传(SH601858)$全,385
186,2022/6/9,6，人教版教材重新排版印刷，$中国科传(SH601858)$全,354
187,2022/6/9,5，人教版教材重新排版印刷，$中国科传(SH601858)$全,381
188,2022/6/9,1，人教版教材重新排版印刷，$中国科传(SH601858)$全,411
189,2022/6/9,1.人教版教材重新排版印刷，$中国科传(SH601858)$全权,368
190,2022/6/9,人教版教材重新排版印刷，$中国科传(SH601858)$全权负,3739
191,2022/6/8,我国科学刊物越来越影响世界[大笑],297
192,2022/6/8,调整空间极小，上涨空间极大，加加加,289
193,2022/6/8,低吸,285
194,2022/6/8,庄家与我们的认知水平有差距建议出局,293
195,2022/6/8,文化数字化一分不涨，主力脑袋有,299
196,2022/6/8,看看,308
197,2022/6/8,8.2的本，什么时候解套,394
198,2022/6/8,看这意思是横不住啊！,308
199,2022/6/8,中国科传06月07日沪股通持有量385.86万股,300
200,2022/6/8,中国科传：融资净偿还8.71万元，融资余额8738.48万元,294
201,2022/6/7,$中国科传(SH601858)$别的股吧到处都在做它的广告，下,997
202,2022/6/7,明天很关键,380
203,2022/6/7,眀天8.01买。我要买很多。主力知道了估计一开盘涨停。,468
204,2022/6/7,益佰制药，首款国产新冠口服特效药制造商，据称已处于,483
205,2022/6/7,中国科传06月06日获沪股通增持18.16万股,372
206,2022/6/7,中国科传：连续3日融资净买入累计220.11万元（06-06）,314
207,2022/6/6,响当当的央企，还不如一个*st天龙，采访一下，怎么想,522
208,2022/6/6,我正在等待主力杀跌,338
209,2022/6/6,$中国科传(SH601858)$老子再等你周一最后一天，如果不,459
210,2022/6/5,啥时候分红难道要等一年,604
211,2022/6/5,中国科传本周融资净买入92.72万元，居文化传媒板块第,426
212,2022/6/5,中国科传：本周沪股通持股量环比增加23%，周内增仓幅,464
213,2022/6/4,$中国科传(SH601858)$下周妖股预定,1151
214,2022/6/3,$中国科传(SH601858)$这个垃圾永远卡不上点,399
215,2022/6/3,中国科传06月02日被沪股通减持16.81万股,428
216,2022/6/3,中国科传：融资净买入66.96万元，融资余额8706.55万元,420
217,2022/6/2,几乎没有获利盘的底部，还有唱空的，真服了。,643
218,2022/6/2,中国科传存在CEO薪水过高,468
219,2022/6/2,即将复制粤传媒，下周开启主升，翻倍,577
220,2022/6/2,奇货可居,594
221,2022/6/2,回调就是买点，爆发就在一瞬间，翻倍,462
222,2022/6/2,中国科传06月01日获沪股通增持50.91万股,385
223,2022/6/2,中国科传：融资净买入112.51万元，融资余额8639.59万,333
224,2022/6/2,最近国企改革概念股批量涨停，为何中国科传纹丝未动？,658
225,2022/6/1,缺口不补   后市如虎,340
226,2022/6/1,最后几分钟有抢筹的吗?,391
227,2022/6/1,跟601900价格同步了,394
228,2022/6/1,中国科传下午有涨停潜力,268
229,2022/6/1,拉一个吧哥哥我想过六一,508
230,2022/6/1,传媒板块异动多股涨停,369
231,2022/6/1,中科院的股票都动起来了，你在等啥？,557
232,2022/6/1,$中国科传(SH601858)$没人气，看这换手率！哎,335
233,2022/6/1,$中国科传(SH601858)$今天可能会形成三只乌鸦，难看了,447
234,2022/6/1,中国科传05月31日获沪股通增持55.37万股,363
235,2022/6/1,中国科传：融资净偿还96.54万元，融资余额8527.08万元,286
236,2022/5/31,只负责印刷，不负责编辑，重新印刷业绩大增！[大笑][,960
237,2022/5/31,$中国科传(SH601858)$建仓结束明天锁门,360
238,2022/5/31,很多国资改革股大幅拉升时，中国科传居然还磨底,433
239,2022/5/31,中字头股票今天一只涨停的都没有，明天龙头就看你了,255
240,2022/5/31,$中国科传(SH601858)$文化数字化龙头，教材印刷龙头，,1529
241,2022/5/31,实际流通盘最小的中字头股票，该有几个涨停？,244
242,2022/5/31,中字头的股票，连续涨停吧,209
243,2022/5/31,$中国科传(SH601858)$收盘价8.18大吉大利，且站上前期,371
244,2022/5/31,$中国科传(SH601858)$明天下探大家小心,425
245,2022/5/31,这股只会高开低走，连盘中拉升都不会。废物一个[呲牙],445
246,2022/5/31,$中国科传(SH601858)$看我以前帖子。往下继续调整可能,322
247,2022/5/31,"教材插图估计全部重新来过,强烈看好",783
248,2022/5/31,跌停，印刷的啥教科书！跌停斥候！,546
249,2022/5/31,$中国科传(SH601858)$可惜的主力走成这样,328
250,2022/5/31,$中国科传(SH601858)$的主力把股走成这样,339
251,2022/5/31,$中国科传(SH601858)$板块都跑不赢！,323
252,2022/5/31,央企改革下一妖股，洗盘中,616
253,2022/5/31,中传，往上干上去干吗,328
254,2022/5/31,$中国科传(SH601858)$哥哥们我来了能拉了吗,418
255,2022/5/31,中国科传流通盘极小，股价极低的央企改革股，启动连板,443
256,2022/5/31,涨不了。抛盘太大。没庄,346
257,2022/5/31,抛盘太大，涨不了,343
258,2022/5/31,$中国科传(SH601858)$明天能让大伙体面点走吗[大笑],436
259,2022/5/31,中国科传05月30日被沪股通减持24.84万股,324
260,2022/5/31,中国科传：融资净买入9.78万元，融资余额8623.61万元,308
261,2022/5/31,$中国出版(SH601949)$$中信出版(SZ300788)$$中国科传(,1947
262,2022/5/31,央企上市公司改革概念,396
263,2022/5/30,能横的住有望向上突破，横不住的话还得回破7.56！,480
264,2022/5/30,文化数字化龙头，央企改革概念,407
265,2022/5/30,$中国科传(SH601858)$人气都搞没了，不知道在想什么呢,531
266,2022/5/30,$中国科传(SH601858)$这股狗托不少，四处机器人发帖[,979
267,2022/5/30,周一不会要竞价涨停才能买入吧[滴汗],755
268,2022/5/30,$中国科传(SH601858)$我觉得中国科传(601858)厉害点，,1620
269,2022/5/30,国资委打造旗舰型龙头上市公司，龙头概念股,455
270,2022/5/30,近期有资金在搞搞阵，搞点再说,339
271,2022/5/30,周末吹牛的马甲很多（5.30.）,622
272,2022/5/30,$中国科传(SH601858)$今天走势太稳，绝对有大事发生！,387
273,2022/5/30,$中国科传(SH601858)$明日见分晓，从3000多名进不到前,739
274,2022/5/30,央企上市公司改革题材,253
275,2022/5/30,$中国科传(SH601858)$这股明显有大肉吃,347
276,2022/5/30,散户太多了，根本起不来,552
277,2022/5/30,诱多出货结束！,674
278,2022/5/30,8.14买点,302
279,2022/5/30,$中国科传(SH601858)$打算长期买这只的可以持有，我买,459
280,2022/5/30,转发,283
281,2022/5/30,$中国科传(SH601858)$又是个失望的交易日。仍然看不到,395
282,2022/5/30,中国科传有成为大牛股的潜力,387
283,2022/5/30,$中国科传(SH601858)$多好的上行机会，风口，板块还行,286
284,2022/5/30,$中国科传(SH601858)$为什么爱美客比中国科传股价高那,408
285,2022/5/30,$中国科传(SH601858)$真是让我大跌眼镜，还狂干猛干，,302
286,2022/5/30,$中国科传(SH601858)$这股有大套！！！！,479
287,2022/5/30,接下来会对非专业的出版公司进行治理，会加大少儿，青,315
288,2022/5/30,$中国科传(SH601858)$不拉涨停没人跟，我们都是追涨下,276
289,2022/5/30,$中国科传(SH601858)$散户就是被这样骗进来的,281
290,2022/5/30,本来很好一只股，来了这么多别有用心的人,507
291,2022/5/30,$特力Ａ(SZ000025)$今天买:中国科传钱江水利$中国科传,758
292,2022/5/30,文化数字化龙头，这周最后上车机会,243
293,2022/5/30,中国科传5月30日开盘涨幅达5%,246
294,2022/5/30,$中通客车(SZ000957)$今天重点关注:中国科传钱江水利$,425
295,2022/5/30,也不知道哪里来了那么多人给你做宣传的，要这么说造纸,302
296,2022/5/30,文化数字化龙头,292
297,2022/5/30,$中国科传(SH601858)$不用看了开盘大跌凉凉了唱多人太,344
298,2022/5/29,题材都是大热门，后悔买太少了,368
299,2022/5/29,中国科传下周应该是最后的上车机会了,206
300,2022/5/29,万一是中国人教呢？,497
301,2022/5/29,$中国科传(SH601858)$散户注意，托在四处发帖要散户接,550
302,2022/5/29,$中国科传(SH601858)$到处发帖，散户朋友们小心有诈，,563
303,2022/5/29,$中国科传(SH601858)$中国咳喘关注度创新高，达到了年,441
304,2022/5/29,$中国科传(SH601858)$文化数字化龙头，教育题材，央企,352
305,2022/5/29,谨记，唱多就卖，唱空就买，这是规矩！,266
306,2022/5/29,融资融券周汇总：中国科传本周融资净偿还78.15万元,659
307,2022/5/29,中国科传本周沪股通持股市值增加245.61万元，居文化传,665
308,2022/5/29,下周妖股预定，文化数字化龙头，央企背景，教材印刷龙,285
309,2022/5/29,文化数字化龙头,238
310,2022/5/29,央企改革分支领域龙头,226
311,2022/5/29,文化数字化总龙头,586
312,2022/5/29,近日，国务院国资委印发的《提高央企控股上市公司质量,274
313,2022/5/29,请问，截至2021年11月19日，公司的股东数是多少？谢谢,1109
314,2022/5/29,$中国科传(SH601858)$中国科学院权威,371
315,2022/5/29,$中国科传(SH601858)$$用友网络(SH600588)$$苏州固锝(,811
316,2022/5/29,转发,371
317,2022/5/29,静待起飞,326
318,2022/5/29,主力高度控盘了,332
319,2022/5/29,文化数字化继续前行！,325
320,2022/5/29,支持多种方式优化上市公司平台布局，利好中国科传,418
321,2022/5/29,中央企业集团公司要对子企业上市工作进行统筹，在加强,320
322,2022/5/29,以优势上市公司为核心，通过资产重组、股权置换等多种,396
323,2022/5/28,文化数字化潜力龙头股,243
324,2022/5/28,高度控盘,244
325,2022/5/28,$中国科传(SH601858)$有什么利好消息吗，一天上升人气,719
326,2022/5/28,$中国科传(SH601858)$上调目标价格至9.90元,319
327,2022/5/28,随着中国科传新技术在文化服务领域被广泛应用，服务体,689
328,2022/5/28,央企要加强顶层设计，建立集团定期制定资本运作规划机,267
329,2022/5/28,中航证券研究所副所长张超表示，根据《方案》要求和部,304
330,2022/5/28,中国科传推进文化数字化基础设施建设的保障措施和优惠,275
331,2022/5/28,中国科传构建与文化数字化建设相适应的市场准入、市场,252
332,2022/5/28,文化数字化扩宽了文化产业市场空间与消费场景，但保障,214
333,2022/5/28,央企控股上市公司要增进市场认同和价值实现这一提法被,233
334,2022/5/28,关于做强做优，工作方案指出，要以优势上市公司为核心,276
335,2022/5/28,“做强做优一批、调整盘活一批、培育储备一批。”这是,314
336,2022/5/28,中航证券研究所副所长、军工首席研究员张超接受记者采,263
337,2022/5/28,工作方案就推动上市平台布局优化和功能发挥、促进上市,248
338,2022/5/28,5月27日，国资委官网发布《提高央企控股上市公司质量,249
339,2022/5/28,推进文化数字化基础设施建设的保障措施和优惠政策，将,401
340,2022/5/28,明确要构建与文化数字化建设相适应的市场准入、市场秩,295
341,2022/5/28,中国科传文化数字化的建设，推动文化存量资源转化为生,302
342,2022/5/28,$中国科传(SH601858)$教材！教育！数字科技！央企改革,680
343,2022/5/28,为打通推进实施国家文化数字化战略堵点提供了分类施策,250
344,2022/5/28,在数字文旅产业领域，由于尚未确立统一的标准和路径，,276
345,2022/5/28,文化消费新场景不断“解锁”。今年2月以来，中国科传,314
346,2022/5/28,转发,369
347,2022/5/28,中国科传05月27日被沪股通减持1.76万股,362
348,2022/5/28,中国科传：融资净偿还14.65万元，融资余额8613.84万元,365
349,2022/5/28,近日，中共中央办公厅、国务院办公厅印发《关于推进实,708
350,2022/5/28,公共文化服务数字化水平提升。目前，中原传媒公共文化,315
351,2022/5/28,数据资源规模化、集成化进程加速。在敦煌，目前200多,312
352,2022/5/28,随着各类新技术在文化服务领域被广泛应用，服务体验不,414
353,2022/5/28,601858:中国科技出版传媒股份有限公司2021年年度股东,823
354,2022/5/28,$中国科传(SH601858)$今天定会再向下,602
355,2022/5/28,$中国科传(SH601858)$下周准备大决战，非战斗人员抓紧,721
356,2022/5/28,我发起了一个投票，【#中国科传#中国科创扬帆起航】，,486
357,2022/5/28,$中国科传(SH601858)$周末发酵起来！央企改革叠加教育,594
358,2022/5/28,$中国科传(SH601858)$高度控盘，等风来,393
359,2022/5/28,又买回来了，坐等拉升[看多][看多][看多],518
360,2022/5/28,这点量，一个中户就能坐庄,587
361,2022/5/28,$中国科传(SH601858)$不拉几个涨停，没人气的，拉涨停,415
362,2022/5/28,$中国科传(SH601858)$今天就这样了，应该形成一个仙人,405
363,2022/5/27,啥时候分红,235
364,2022/5/27,601858:北京德恒律师事务所关于中国科技出版传媒股份,351
365,2022/5/27,中国科传,420
366,2022/5/27,中国科传5月27日快速上涨,291
367,2022/5/27,$中国科传(SH601858)$股东大会红不了盘，丢人,247
368,2022/5/27,今天看股东大会都不能红盘，,265
369,2022/5/27,中国科传05月26日被沪股通减持3.95万股,319
370,2022/5/27,中国科传：融资净买入57.73万元，融资余额8628.49万元,281
371,2022/5/26,风雨送牛归，暴雪迎熊到，已是股市百丈冰，哪个股还俏,339
372,2022/5/26,“等我股票回本了，就跟你离婚。”他淡淡地说。听完后,281
373,2022/5/26,今天股市大跌，有朋友问股票情况如何？股友答：“别提,251
374,2022/5/26,我今年1万元起家做股票才一个月就赚了38万。问我怎么,295
375,2022/5/26,看股票，想砸电脑，看足球，想砸电视，但是今天股民不,181
376,2022/5/26,、“等我股票回本了，就跟你离婚。”他淡淡地说。听完,162
377,2022/5/26,甲：最近股市跌得心里烦，睡眠质量严重下降！你怎么样,198
378,2022/5/26,今天去派出所报案，丢了一台奔驰。警察：在哪丢的？答,219
379,2022/5/26,甲：最近股市跌得心里烦，睡眠质量严重下降！你怎么样,407
380,2022/5/26,$中国科传(SH601858)$中国咳喘今日有戏吗？,197
381,2022/5/26,中国科技基石，科技脱钩龙头,250
382,2022/5/26,喜欢短线的可看看这个，纯玩,227
383,2022/5/26,$中国科传(SH601858)$你一手我一手，马上就到7.00,240
384,2022/5/26,甲：最近股市跌得心里烦，睡眠质量严重下降！你怎么样,218
385,2022/5/26,涨就卖跌就买，股性活适合搞短线。,219
386,2022/5/26,中国科传05月25日获沪股通增持24.88万股,267
387,2022/5/26,中国科传：融资净买入61.67万元，融资余额8570.76万元,284
388,2022/5/26,一实习医生看了今日的股市，担心的说道：“今天大跌，,252
389,2022/5/26,朋友说：知道为什么股市跌不下去吗？因为上半年的新股,423
390,2022/5/26,股市暴跌，有人终于倒下，躺在病床上问护士：“爱情没,360
391,2022/5/26,股票的实质就是：虚构一个不劳而获的人，去忽悠一群想,238
392,2022/5/26,炒股和找对象一样，一开始都是自己精挑细选，走到最后,222
393,2022/5/26,昨天遇见一股友，问他：“最近股市暴跌，睡眠质量如何,215
394,2022/5/26,我能想到最浪漫的事，就是和你一起慢慢套牢，一路上收,282
395,2022/5/26,大家都知道两点半会涨了，然后主力开始两点半出货，准,209
396,2022/5/26,以前股票涨的时候，我吃什么狗吃什么。后来股票跌了，,237
397,2022/5/26,房地产好比母亲，平时唠唠叨叨，关键时刻一定能换钱，,217
398,2022/5/26,今天在肯德基边吃边看股票，一乞丐进来伸手乞讨，我给,269
399,2022/5/26,中科系出一个特别的股票好吗？个个价格都比这个高，能,397
400,2022/5/26,我全仓被套，想把房子卖了补仓，中介带人看了几次，马,204
401,2022/5/25,早上满的仓，这股上14元，劳资套在11.8元一年了，本钱,347
402,2022/5/25,长阳不破，后市涨，看能否快速收复8.5的失地。,290
403,2022/5/25,反弹就跑  一股不留,342
404,2022/5/25,究竟怎么回事,168
405,2022/5/25,感觉今天不强势啊,191
406,2022/5/25,要不要跑？,154
407,2022/5/25,要是我持有这支股票，我都不好意思在这里发言，生怕别,417
408,2022/5/25,中国科传05月24日获沪股通增持21.46万股,324
409,2022/5/25,中国科传：融资净偿还126.09万元，融资余额8509.09万,308
410,2022/5/24,$中国科传(SH601858)$[惨!关灯吃面][惨!关灯吃面][惨!,256
411,2022/5/24,明后天或大幅反弹，但仍是卖点,281
