id,time,review,read_volume
149,2022/6/29,医疗器械板块的增长确定性高，强者恒强特征更明显，而,916
150,2022/6/29,$迈瑞医疗(SZ300760)$翻过这座山，后面的路就好走了,293
151,2022/6/29,盘久必跌，要灵验了……[抓狂],289
152,2022/6/29,迈瑞医疗06月22日获深股通增持35.45万股,461
153,2022/6/29,政策不断推动医疗器械标准化建设，，有利干512010医药,181
154,2022/6/29,流出700亿？还TM不老实跌下来调整。散户是这么好套吗,158
155,2022/6/29,耐心持有[666],374
156,2022/6/29,考虑配置万泰生物603392,412
157,2022/6/29,大盘涨的时候你不涨，跌的时候跑的兔子还快,269
158,2022/6/29,迈瑞不肯拉升的真实原因其实很简单，就是因为在其他医,347
159,2022/6/29,$迈瑞医疗(SZ300760)$今天至少启稳红盘报收明天开始上,329
160,2022/6/29,$迈瑞医疗(SZ300760)$我的回答是，不如通策，涨幅滞后,406
161,2022/6/29,医疗器械可靠性的提升将有利于医院实现降本增效，关注,156
162,2022/6/29,$迈瑞医疗(SZ300760)$你是不是在等恒瑞。上半年线,177
163,2022/6/29,159915创业板ETF易方达重仓股迈瑞医疗是国产器械龙头,201
164,2022/6/29,几个意思,314
165,2022/6/29,龙头，错过了一波行情，还要错过第二波？,148
166,2022/6/29,医疗行业空间大，结合企业业务体量、盈利能力、渠道品,186
167,2022/6/29,$迈瑞医疗(SZ300760)$昨天建仓了迈瑞，作为医疗器械龙,349
168,2022/6/29,迈瑞医疗：融资净买入3610.25万元，融资余额10.36亿元,260
169,2022/6/29,真TM垃圾，每天沪深排名倒数,147
170,2022/6/29,狗中，狗中，狗中的迈瑞,157
171,2022/6/29,迈瑞医疗06月28日获深股通增持15.9万股,494
172,2022/6/29,春种一粒粟，秋收万颗子，机会是给有准备的人,788
173,2022/6/29,估计要集采的节奏。,146
174,2022/6/28,迈瑞医疗泡沫飞上天。目标价150。,927
175,2022/6/28,今天有说法不，哪位大哥预测下,900
176,2022/6/28,回到300以下会考虑进的，迈瑞还是很安全的。,286
177,2022/6/28,牛的牛的 眼睛一眨 就拉上去了,604
178,2022/6/28,老这么横着可不行哦 相信你的实力 冲上去！,893
179,2022/6/28,好饭不怕晚，上涨在即,714
180,2022/6/28,2021年医械企业盈利榜迈瑞第一 实力杠杠的,1097
181,2022/6/28,始终看好，医疗服务概念则直接受益于人口老龄化,703
182,2022/6/28,迈瑞80亿归母净利润 位居21年医械企业盈利榜榜首 就这,1170
183,2022/6/28,迈瑞的经营业绩较好 个人对其未来发展充满信心,1111
184,2022/6/28,坚持科研高投入 领域持续推出一系列临床价值显著的创,805
185,2022/6/28,$迈瑞医疗(SZ300760)$屏蔽一切负能量的垃圾人,115
186,2022/6/28,$迈瑞医疗(SZ300760)$六月17介入迈瑞，基本上每天做T,139
187,2022/6/28,此股只有中报业绩超预期能救,131
188,2022/6/28,4月27日以来大盘上证指数涨12个点，创业板18个点，这,520
189,2022/6/28,$迈瑞医疗(SZ300760)$汽车光伏全部上天，错过这轮大牛,455
190,2022/6/28,$迈瑞医疗(SZ300760)$每天都跑不过指数，不知道为什么,143
191,2022/6/28,$迈瑞医疗(SZ300760)$[哭][哭][哭],126
192,2022/6/28,创业板2个月涨了35%，你连5%都没涨到，真垃圾,350
193,2022/6/28,疫情好转、集采驱稳、机构持仓比例回升，把迈瑞和1599,205
194,2022/6/28,“疫情带动的医疗新基建+疫情后复苏”是下半年医疗的,167
195,2022/6/28,卫健委实施临床重点专科“百千万工程”，对512010医药,168
196,2022/6/28,迈瑞医疗泡沫飞上天。目标价150。,1486
197,2022/6/28,医疗新基建促进相关的医疗器械需求量，准备买点迈瑞和,156
198,2022/6/28,基金能否回本就看它了，可是它走的也太差了吧。。,142
199,2022/6/28,真TM后悔卖锦浪买了你,136
200,2022/6/28,$迈瑞医疗(SZ300760)$基本没反弹,190
201,2022/6/28,$迈瑞医疗(SZ300760)$大垃圾，就是不涨,186
202,2022/6/28,$迈瑞医疗(SZ300760)$你是真的苟啊，etf都比你强！你,346
203,2022/6/28,死猪不怕开水烫了！完蛋了。,317
204,2022/6/28,迈瑞医疗：融资净买入566.22万元，融资余额10亿元（06,261
205,2022/6/28,$迈瑞医疗(SZ300760)$何德何能啊迈瑞！,169
206,2022/6/28,$迈瑞医疗(SZ300760)$其他的大涨此股不涨，大盘微调就,180
207,2022/6/28,迈瑞医疗06月27日获深股通增持38.05万股,271
208,2022/6/28,$迈瑞医疗(SZ300760)$跟国际医疗器械龙头美敦力和雅培,459
209,2022/6/27,$迈瑞医疗(SZ300760)$今天下午杀进来的，不知道明天走,341
210,2022/6/27,$迈瑞医疗(SZ300760)$每天做做T，成本280了[胜利],510
211,2022/6/27,欧盟预计投入31亿欧元用于医疗物资战略储备，利好迈瑞,535
212,2022/6/27,国家将加强心血管外科、骨科、医学影像科等专科建设，,212
213,2022/6/27,好的开始是成功的一半,865
214,2022/6/27,颜色对了 差点高度 哈哈,657
215,2022/6/27,迈瑞业务发展层次分明，节奏稳健向好，内生+外延双重,1403
216,2022/6/27,业绩稳健增长，符合预期 算是经历了时间检验的好公司,615
217,2022/6/27,迈瑞目前的三大业务稳定增长，还有新三项，骨科、动物,1345
218,2022/6/27,国产医疗器械的未来在技术创新 迈瑞这点一直做得不错 ,676
219,2022/6/27,国产替代方面 未来有非常大的市场空间 期待这周的表现,1110
220,2022/6/27,有什么利空吗，大盘都上天了,467
221,2022/6/27,这股是咋了,147
222,2022/6/27,迈瑞医疗:关于控股股东部分股份解除质押的公告,1155
223,2022/6/27,$迈瑞医疗(SZ300760)$有够垃圾的,441
224,2022/6/27,$迈瑞医疗(SZ300760)$还真是乐色。,131
225,2022/6/27,325清了，还以为卖早了，呵呵,452
226,2022/6/27,$迈瑞医疗(SZ300760)$拉绿，李西延迈瑞，是狗中集釆害,156
227,2022/6/27,$迈瑞医疗(SZ300760)$有点垃圾啊，跟不上节奏，有点拉,150
228,2022/6/27,$迈瑞医疗(SZ300760)$准备起飞了[看多][666],448
229,2022/6/27,迈瑞医疗泡沫飞上天。目标价150。,496
230,2022/6/27,迈瑞医疗目标价150的3大理由,461
231,2022/6/27,迈瑞医疗目标价150的3大理由,220
232,2022/6/27,325清仓,139
233,2022/6/27,今天表现符合预期，开始拉升。,295
234,2022/6/27,最弱龙头还一群机器人托,147
235,2022/6/27,狗中，绿盘，,226
236,2022/6/27,《公共卫生防控救治能力建设方案》将为迈瑞带来超过48,206
237,2022/6/27,迈瑞将充分受益于国内新基建浪潮，看好512010医药ETF,167
238,2022/6/27,迈瑞医疗：融资净偿还2057.54万元，融资余额9.94亿元,267
239,2022/6/26,意大利ICU床位数大增且大部分配备重症监护设备，利好,662
240,2022/6/26,$迈瑞医疗(SZ300760)$319卖出2000股，见顶了，收盘跳,659
241,2022/6/26,公司监护仪的产品已经做到世界顶级了，血球业务今年也,474
242,2022/6/26,不错~继续持股待涨 哈哈 冲冲冲,956
243,2022/6/26,迈瑞产线完善，有望充分享受医疗新基建红利,811
244,2022/6/26,三大板块开始发力，国内新基建的拉动+国际市场的慢慢,982
245,2022/6/26,狗中，明天暴跌，此股就是扶不起阿斗,413
246,2022/6/26,迈瑞医疗本周融资净偿还2731.31万元，居医疗器械板块,381
247,2022/6/26,迈瑞医疗本周获深股通增持6.53亿元，周内增持市值两市,507
248,2022/6/26,$迈瑞医疗(SZ300760)$迈瑞历史平均估值45倍，今年每股,371
249,2022/6/26,迈瑞医疗目标价150的3大理由,292
250,2022/6/26,尾盘跳水，310收盘，下星期一低开2个点，大股东减持3%,537
251,2022/6/26,$迈瑞医疗(SZ300760)$今年目标价，250,497
252,2022/6/25,迈瑞医疗06月24日获深股通增持92.52万股,848
253,2022/6/24,350卖出100万,351
254,2022/6/24,这只扶不起阿斗，真真踩个坑,450
255,2022/6/24,该拉升了,424
256,2022/6/24,政策支持很好，我看好迈瑞未来的表现！,847
257,2022/6/24,医疗新基建推动市场继续扩容 有前景 卷起袖子就是干,690
258,2022/6/24,中国医疗器械龙头没理由不看多,195
259,2022/6/24,迈瑞高标准投入研发创新，打造了制胜市场的核心竞争力,552
260,2022/6/24,受益于人口老龄化加深、人均医疗开支增加、进口替代等,860
261,2022/6/24,这可是年赚90亿元的走向海外的医疗器械龙头啊 拿出你,456
262,2022/6/24,收盘前创新高点，算你强,158
263,2022/6/24,$迈瑞医疗(SZ300760)$好样的，迈瑞,184
264,2022/6/24,争气争光成大器！让人敬重仰望追逐拥戴至高无上,160
265,2022/6/24,医疗新基建项目从大城市逐渐拓展到其他城市，期待迈瑞,205
266,2022/6/24,$迈瑞医疗(SZ300760)$茅台毫气分红重回2千元了，迈瑞,185
267,2022/6/24,$迈瑞医疗(SZ300760)$突破半年线重大压力位[666][看多,147
268,2022/6/24,$迈瑞医疗(SZ300760)$半死不活了,152
269,2022/6/24,159915创业板ETF易方达重仓股迈瑞：医疗器械行业龙头,172
270,2022/6/24,如何理解159915创业板ETF易方达重仓股迈瑞从500跌到30,182
271,2022/6/24,软饭,132
272,2022/6/24,目前医疗不是热点，逢高卖了，换新能源。,151
273,2022/6/24,$迈瑞医疗(SZ300760)$浪费时间哎,135
274,2022/6/24,$迈瑞医疗(SZ300760)$又要拉稀了,141
275,2022/6/24,强势开局，盘整了这么多天，是不是该向上突破了,137
276,2022/6/24,$迈瑞医疗(SZ300760)$再也不玩了，主力算你狠，买在最,127
277,2022/6/24,$迈瑞医疗(SZ300760)$突破！这票拿到年底！,159
278,2022/6/24,$迈瑞医疗(SZ300760)$连续五天试探半年线，看来是要突,154
279,2022/6/24,$迈瑞医疗(SZ300760)$完美错过这一波反弹！厉害了我的,152
280,2022/6/24,$迈瑞医疗(SZ300760)$拖累指数,138
281,2022/6/24,迈瑞医疗：融资净买入2427.95万元，融资余额10.14亿元,287
282,2022/6/24,迈瑞医疗06月23日获深股通增持65.51万股,272
283,2022/6/23,$迈瑞医疗(SZ300760)$大盘这个位置至少要400吧,344
284,2022/6/23,$迈瑞医疗(SZ300760)$指数跌时你涨或跌少少，指数大涨,271
285,2022/6/23,$迈瑞医疗(SZ300760)$泥煤呀，近4000股红的，你特么竟,133
286,2022/6/23,现在我国处于老龄化阶段，尤其大城市程度更严重，医疗,667
287,2022/6/23,NB，大盘拉升2%，你能跌1%也没谁了,306
288,2022/6/23,个人看好迈瑞的创新实力与长期价值,775
289,2022/6/23,凭借对高质创新、专业研发、开放进取的持续坚守 迈瑞,854
290,2022/6/23,面对医疗体系资源不足的现实，需要把短板补起来，坚定,751
291,2022/6/23,长期将营收的10%左右投入研发 持续提供新动力哇,546
292,2022/6/23,受益于海外渠道拓展+国内进口替代 中长期看，器械龙头,849
293,2022/6/23,$迈瑞医疗(SZ300760)$绝对是的另类[哭][哭][哭],127
294,2022/6/23,错过一波涨势，又错过一波涨势，你是纹丝不动啊。,141
295,2022/6/23,$迈瑞医疗(SZ300760)$大家没事猜猜这垃圾收盘价格,350
296,2022/6/23,512010医药ETF重仓股之一：迈瑞医疗在核心技术自主研,157
297,2022/6/23,$迈瑞医疗(SZ300760)$这点成交量，跑了这么多……,122
298,2022/6/23,$迈瑞医疗(SZ300760)$汽车越涨越不敢买，只能在这儿苟,343
299,2022/6/23,高附加值类器械产品获CE产品认证和美国FDA获批，持续,163
300,2022/6/23,$迈瑞医疗(SZ300760)$让我哭会，买了一直被套，全部行,139
301,2022/6/23,加仓了,114
302,2022/6/23,坚定不移的砸盘，他真的好坚持，我哭死doge,135
303,2022/6/23,$迈瑞医疗(SZ300760)$明天，是否可以跌倒300已一下,135
304,2022/6/23,$迈瑞医疗(SZ300760)$明天，是否可以跌倒300已一下,133
305,2022/6/23,$迈瑞医疗(SZ300760)$在这个公司8年的青春，太失望了,318
306,2022/6/23,$迈瑞医疗(SZ300760)$很失望，在这个公司打工很失望,129
307,2022/6/23,$迈瑞医疗(SZ300760)$垃圾股，还那么多小号唱多，这怎,275
308,2022/6/23,抄底了,123
309,2022/6/23,人气1000名靠后，只砸不拉的龙头，厉害,125
310,2022/6/23,$迈瑞医疗(SZ300760)$还在高位，趋势向下，你懂的,135
311,2022/6/23,$迈瑞医疗(SZ300760)$这个股我是见过这段时间最强的，,259
312,2022/6/23,迈瑞医疗：运费占公司的成本比重很低 运费变动的影响,453
313,2022/6/23,医疗器械业再得利好，迈瑞医疗本身就是龙头，可以好好,253
314,2022/6/23,$迈瑞医疗(SZ300760)$就是不涨，大白马不行了,348
315,2022/6/23,$迈瑞医疗(SZ300760)$亲爱的Mary，你啥时候涨？,214
316,2022/6/23,北向也卖不出去，快急死万。,358
317,2022/6/23,老龄化无可逆转，年轻人疾病多，医疗板块利好频繁，迈,467
318,2022/6/23,狗中的水军出来唱多,157
319,2022/6/23,爱尔调整，需要你拉盘了你装死,164
320,2022/6/23,狗中,136
321,2022/6/23,迈瑞医疗：连续3日融资净偿还累计5159.27万元（06-22,286
322,2022/6/22,$迈瑞医疗(SZ300760)$今天做空盈利40万[大笑],137
323,2022/6/22,迈瑞将持续提升IVD业务竞争力，立志三年内成为具有全,885
324,2022/6/22,【国资委：审议通过优化支持国企办医疗机构高质量发展,468
325,2022/6/22,继续看好医疗新基建带来的市场空间[吃瓜][吃瓜][吃瓜],275
326,2022/6/22,$迈瑞医疗(SZ300760)$,158
327,2022/6/22,$迈瑞医疗(SZ300760)$今天量这么低,153
328,2022/6/22,还以为昨天下午能回涨 不过目前看也还好,630
329,2022/6/22,医疗器械与药品创新是国家支持和鼓励的长期方向 绝对,829
330,2022/6/22,我国当前进入人口结构调整重要时期，医药长期受益，同,842
331,2022/6/22,不管市场需求还是新技术的提升，都有看点 不错的,859
332,2022/6/22,医疗新基建+海外拓展 双轮驱动，龙头迈瑞加速迈向新台,806
333,2022/6/22,明天要突破了。,147
334,2022/6/22,$迈瑞医疗(SZ300760)$搞不清楚是一股什么力量在作祟,164
335,2022/6/22,买迈瑞不是它疯，就是你疯，这样的股票不买也罢！,306
336,2022/6/22,短期市场对器械集采预期较为悲观，这反而是机会！已经,196
337,2022/6/22,$迈瑞医疗(SZ300760)$这个基本跑不赢etf，没意思的,139
338,2022/6/22,医疗板块的业绩改善和估值修复仍然刚刚起步，市场流动,388
339,2022/6/22,医疗新基建对对医药终端市场格局将产生深远影响，利好,226
340,2022/6/22,大盘一调，很可能又回300附近，高抛低吸 各自把握。,304
341,2022/6/22,$迈瑞医疗(SZ300760)$能不能大跌5个点[大笑],356
342,2022/6/22,强啊，没有跌,265
343,2022/6/22,龙头，这是准备躺平了吗？,132
344,2022/6/22,512010医药ETF的重仓股迈瑞医疗：近5年净现比达到111%,149
345,2022/6/22,$迈瑞医疗(SZ300760)$你久安大哥涨停了，你能不能涨三,150
346,2022/6/22,迈瑞医疗：融资净偿还1510.76万元，融资余额10.1亿元,292
347,2022/6/21,迈瑞每年坚持将营收的 10%左右投入研发 持续高研发投,1114
348,2022/6/21,好难受，你下来吧，拿了一个月，早上卖了[大哭],369
349,2022/6/21,现在上去又要接盘，主力在出货，左手出右手进，控制价,160
350,2022/6/21,政策大方向不变、基本面维持乐观增长 继续看好的,897
351,2022/6/21,$迈瑞医疗(SZ300760)$命苦，卖了你就涨,386
352,2022/6/21,看好迈瑞的两点 行业前景+政策加持,853
353,2022/6/21,迈瑞坚持医疗器械研发制造、在多个领域中都打破了国内,1184
354,2022/6/21,成长中的龙头企业  迈瑞可以的,1040
355,2022/6/21,看好迈瑞，我国医疗行业增速远超全球其他国家，并且需,1120
356,2022/6/21,迈瑞股价明不是320问题而是能否触及330问题,156
357,2022/6/21,$迈瑞医疗(SZ300760)$一天没舍得卖草，太不给力了，看,158
358,2022/6/21,$迈瑞医疗(SZ300760)$硬气一把，往死里干,273
359,2022/6/21,$迈瑞医疗(SZ300760)$厚积薄发！蓄力起飞！,134
360,2022/6/21,$迈瑞医疗(SZ300760)$这货就是用来砸盘的！,168
361,2022/6/21,建仓了迈瑞和512010医药ETF，300医药指数的PE处于近五,315
362,2022/6/21,$迈瑞医疗(SZ300760)$走了，换开勒股份301070,157
363,2022/6/21,医疗器械业再得利好，创业板ETF易方达159915间接受益,357
364,2022/6/21,创业板ETF易方达159915重仓股：医疗器械板块优势良多,242
365,2022/6/21,考虑到全球的市场需求，迈瑞市场规模将更加可观,854
366,2022/6/21,和海外厂商相比，中小型医疗器械，迈瑞的优势很大,844
367,2022/6/21,正在补仓512010医药ETF，毕竟下跌时间过长，风险溢价,319
368,2022/6/21,一卖就涨？？？[滴汗],440
369,2022/6/21,要么上要么下，别老这样横着。,153
370,2022/6/20,迈瑞算废了，一直硬不起来。,147
371,2022/6/20,这吧废了,221
372,2022/6/20,迈瑞股价明有效站上320,166
373,2022/6/20,转发,156
374,2022/6/20,受益于医疗新基建加速医疗器械市场扩容、国内医疗器械,710
375,2022/6/20,四大新兴业务中 个人最看好动物医疗 哈哈 中国现在养,1035
376,2022/6/20,国产替代也在稳步推进当中，物美价廉的器械和服务更得,753
377,2022/6/20,目前医疗政策利好，后续权益类投资必然成为主流。看好,607
378,2022/6/20,医药行业既靠创新驱动，又极其保守，既有老龄化逻辑，,479
379,2022/6/20,多因素驱动医疗板块持续高景气 人口老龄化加速而至，,1351
380,2022/6/20,迈瑞独特的业务结构及服务优势 具备较强的抗风险能力,1020
381,2022/6/20,未来老龄化趋势加快，人们在医疗上的消费会增加，医疗,1120
382,2022/6/20,目前国内医疗器械企业面临巨大的机遇与挑战，变局往往,1745
383,2022/6/20,迈瑞yyds，总市值超3000亿，核心业务线稳定发展,759
384,2022/6/20,布局一下512010医药ETF，把握迈瑞这个全球领先的医疗,410
385,2022/6/20,迈瑞医疗：立志三年内成为具有全球竞争力的IVD品牌,1349
386,2022/6/20,医疗器械ETF（159883）标的指数最新PE估值仅21倍，处,859
387,2022/6/20,这个股一般人还真拉不动！,144
388,2022/6/20,应该来个涨停的，毕竟创业板反弹了百分之十几了,168
389,2022/6/20,市值300亿的人福医药和市值300亿的固德威，谁更有价值,415
390,2022/6/20,$迈瑞医疗(SZ300760)$冲上半年线[主力],172
