time,no,review,score,read_volume
2022/6/30,22,"['横', '起来', '有', '多长', ',', '竖起', '来', '有', '多', '高', '！']",7,1221
2022/6/30,23,"['新', '基建', '的', '景气', '周期', '，', '迈瑞', '业绩', '持续', '稳定的', '增长', '可期']",11,784
2022/6/30,24,"['太稳', '啦', ' ', '太稳', '啦', ' ', '往上', '在', '冲冲']",0,869
2022/6/30,25,"['稳扎稳打', '的', '上去', ' ', '可以']",9,683
2022/6/30,26,"['这个', '股票', '我', '的', '成本', '是', '480', '[', '大笑', ']']",0,361
2022/6/30,27,"['高端', '医疗器械', '产品', '国产', '替代', '加速', ' ', '看好']",7,754
2022/6/30,28,"['300', '上下', '好久', '咯', ' ', ' ', '龙头', '冲破', '枷锁', '！', '冲冲', '冲']",-3,1187
2022/6/30,29,"['绝对', '值得', '坚守', '，', '懂得', '的', '自然', '懂']",22,1181
2022/6/30,30,"['最近', '每天', '都', '这样', ' ', '也', '还', '不错']",1.5,881
2022/6/30,31,"['强势', '开局', '，', '先', '在', '心里', '定个', '小', '目标', ' ', '嘿嘿']",0,969
2022/6/30,32,"['午后', '持续', '上攻', ' ', '好', '！']",0,1148
2022/6/30,33,"['宇宙', '笫', '一', '医药', '龙头']",1,344
2022/6/30,34,"['动物', '医疗', ' ', '微创', '医疗', ' ', '骨科', '创新', '业务', '跟上', '跟上', ' ', '看好', '看好']",7,548
2022/6/30,35,"['随着', '各', '大城市', '大', '中小医院', '的', '逐步', '参与', '，', '国内', '医疗', '新', '基建', '的']",0,820
2022/6/30,36,"['迈瑞', '不管', '是从', '公司', '的', '业绩', '和', '利润', '增长', '性', '还是', '未来', '的', '增长', '空']",14,552
2022/6/30,37,"['迈瑞', '的', '品牌', '力', '和', '竞争力', '都', '在', '大幅', '增长', '，', '个人', '继续', '持股', '待涨']",9,804
2022/6/30,38,"['医疗', '新', '基建', '推动', '市场', '继续', '扩容', ' ', '迈瑞', ' ', '冲冲', '冲']",2,680
2022/6/30,39,"['收盘', '涨俩', '点', '就', '行', '[', '拜神', ']']",0,281
2022/6/30,40,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '每天', '都', '涨', '不过', '大盘', '，', '拖后腿', '。']",-13,304
2022/6/30,41,"['卧槽', '压', '的', '这么', '狠']",0,207
2022/6/30,42,"['快', '跑', '啊', '，', '要', '埋', '人', '了']",0,176
2022/6/30,43,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '别装', '了', '，', '暴']",0,300
2022/6/30,44,"['已成', '趋势', '300', '以下', '看不到', '了']",0,273
2022/6/30,45,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '这货', '废', '了', '，', '大盘', '涨', '，', '它', '不涨', '，', '大盘']",1,277
2022/6/30,46,"['垃圾', '玩意']",-1,117
2022/6/30,47,"['飞舞', '到家', '了']",8,123
2022/6/30,48,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '又', 'T', '了', '六块', '！', '很快', '就', '到', '250', '了', '，', '到', '25']",0,123
2022/6/30,49,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '下周', '360', '见']",0,201
2022/6/30,50,"['真的', '恶心', '，', '这样', '的', '走势']",-5,131
2022/6/30,51,"['159915', '创业板', 'ETF', '易方达', '重仓股', '迈瑞', '：', '，', '针对', '国际', '大', '样本']",0,161
2022/6/30,52,['进'],0,98
2022/6/30,53,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '估计', '有雷']",0,227
2022/6/30,54,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '昨天', '买', '的', '，', '有点', '晕', '，', '但', '没有', '傻', '。']",0.5,104
2022/6/30,55,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '公司', '估计', '要', '大雷要', '爆']",0,110
2022/6/30,56,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '这', '主力', '够', '狠', '十点', '多', '还', '假摔', '一次', '拿到']",7,114
2022/6/30,57,"['收盘', '就', '砸', '绿']",0,101
2022/6/30,58,"['159915', '创业板', 'ETF', '易方达', '重仓股', '迈瑞', '：', '注重', '通过', '专利', '来保']",11,121
2022/6/30,59,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '下', '一步', '走势']",0,275
2022/6/30,60,"['你', '是', '啥', '情况', '，', '东吴', '智慧', '医疗', '里面', '，', '你', '是', '最', '另类', '的', '，', '都', '涨', '3']",10,109
2022/6/30,61,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '下', '一步', '走势']",0,189
2022/6/30,62,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '反弹', '最少', '的', '龙头股']",1,101
2022/6/30,63,"['我算', '看', '明白', '了', '，', '迈瑞', '所有', '操作', '就是', '拉高', '出货']",1,106
2022/6/30,64,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '拉绿', '，', '暴雷', '了']",0,107
2022/6/30,65,"['这', '股', '是不是', '不太好', '啊', '[', '惨', '!', '关灯', '吃面', ']']",0,209
2022/6/30,66,"['今天', '是', '放量', '下跌', '的']",-1,103
2022/6/30,67,"['牧原', '跌', '了', '，', '迈瑞', '猪肉', '也', '要', '下去', '了', '，', '收盘', '绿油油']",-1,109
2022/6/30,68,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$']",0,102
2022/6/30,69,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '好股', '不怕', '回调', '，', '我', '上午', '还', '加仓', '了', '，']",5,112
2022/6/30,70,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '为什么', '砸盘', '的']",-1,178
2022/6/30,71,"['这个', '股', '太贵', '了', '，', '买不起']",0,115
2022/6/30,72,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$']",0,136
2022/6/30,73,"['被套', '的', '死死地']",-1,194
2022/6/30,74,"['下午', '不', '知道', '绿', '多少']",0,96
2022/6/30,75,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '上车', '良机', '[', '看多', ']']",6,116
2022/6/30,76,"['我', '割肉', '了', '，', '你', '就', '拉回来', '，', '主力', '针对', '我']",6,116
2022/6/30,77,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '大哥', '不蒸', '馒头', '争口气', '，', '不要', '别人', '看']",0,118
2022/6/30,78,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '坐稳', '扶', '好', '，', '不套', '20', '个点', '不割']",0,181
2022/6/30,79,"['不好意思', '同志', '们', '，', '我', '就', '3', '万多块', '，', '买', '了', '100', '股', '，', '所以', '这货', '不']",0,215
2022/6/30,80,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '别问', '为什么']",0,242
2022/6/30,81,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '280', '～', '330', '箱体', '振荡', '。']",0,126
2022/6/30,82,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '怎么', '这么', '浪费', '行情', '呢', '？']",-7,119
2022/6/30,83,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '医疗', '大', '白马', '怎么回事']",0,119
2022/6/30,84,"['下午', '只要', '大盘', '回调', '一下', '，', '就', '会', '创新', '低']",4,117
2022/6/30,85,"['医疗器械', '大涨', '，', '葛兰', '也', '大涨', '，', '就', '你', '在', '跌']",1,116
2022/6/30,86,"['买', '了', '这货', '，', '巴比', 'Q', '了', '，']",0,111
2022/6/30,87,"['摆明', '的', '送', '钱', '，', '那', '我', '就', '受', '着']",0,231
2022/6/30,88,"['抄底', '机会']",1,191
2022/6/30,89,"['不绿盘', '，', '天理不容']",0,112
2022/6/30,90,"['看通策', '和', '爱尔涨', '8%', '真', '羡慕', '啊', '！']",3,110
2022/6/30,91,"['对于', '迈瑞', '来说', '，', '只有', '沪', '深', '两市', '涨超', '10%', '，', '他', '才能', '涨', '2%']",6,116
2022/6/30,92,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '感谢', '砸盘', '，', '上车', '了']",2,116
2022/6/30,93,"['小心', '美丽', '通过', '药物', '疫苗', '植入', '阮', '病毒']",3,113
2022/6/30,94,"['迈瑞', '猪肉', '，', '果然', '没错', '。']",0,99
2022/6/30,95,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '最后', '的', '洗盘', '么']",0,106
2022/6/30,96,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '低吸', '做', 'T', '，']",0,153
2022/6/30,97,"['吃', '泻药', '了']",0,174
2022/6/30,98,"['疫情', '好转', '就', '不', '需要', '医疗器械', '了', '?']",1,103
2022/6/30,99,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '葛', '大妈', '今天', '都', '是', '大涨', '的', '，', '就', '你', '大跌']",0,103
2022/6/30,100,"['大家', '一起', '骂', '他']",-1,219
2022/6/30,101,"['这股', '还', '得', '磨', '，', '可能', '还', '得', '跌', '，', '短期', '没', '啥', '好机会', '，', '泰格', '，', '爱尔']",-1.25,105
2022/6/30,102,"['恭喜', '迈瑞', '再', '一次', '成为', '沪', '深', '两市', '倒', '是', '第一']",6,111
2022/6/30,103,"['后面', '还有', '戏唱', '吗', '？', '！']",0,165
2022/6/30,104,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '葛兰', '应该', '可以', '换', '了', '这个', '股票', '了', '，', '一']",0,113
2022/6/30,105,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '求', '你', '别带', '医疗', '板块', '节奏', '了', '，', '太', '垃圾']",-2,108
2022/6/30,106,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '下午', '必须', '上去']",7,116
2022/6/30,107,"['不', '知道', '到', '收盘', '能', '不能', '蹲', '一个', '翻红']",1,1120
2022/6/30,108,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '我', '这', '是', '招', '谁', '惹', '谁', '了', '[', '怒', ']', '[', '怒', ']']",0,147
2022/6/30,109,"['日本', '富士山', '火山爆发', '，', '会', '产生', '严重的', '环境污染', '，', '这', '对', '卖呼']",-2,236
2022/6/30,110,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '拿', '好', '了', '，', '可能', '要', '有', '大', '动作', '了']",0,115
2022/6/30,111,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '摆烂', '开始', '了']",0,106
2022/6/30,112,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '二季度', '业绩', '告负', '要', '废', '废']",-5,135
2022/6/30,113,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '跌成', '这样', '，', '怕', '是', '中报', '业绩', '暴雷', '了', '吧']",0,118
2022/6/30,114,"['这', '是', '得', '多', '大', '的', '雷', '啊', '！']",0,113
2022/6/30,115,"['有', '重大', '利空', '，', '大', '股东', '违规', '减持', '了']",-7,123
2022/6/30,116,"['天天', '让', '我', '割肉']",-1,102
2022/6/30,117,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '垃圾', '里', '的', '战斗机']",0,103
2022/6/30,118,"['只要', '我', '一买', '，', '就', '放量', '暴跌', '，']",-1,104
2022/6/30,119,"['有', '什么', '利空', '吗']",-1,103
2022/6/30,120,"['大家', '快去', '恒瑞医药', '，', '还', '赶得上']",0,112
2022/6/30,121,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '机构', '抛弃', '了']",-7,104
2022/6/30,122,"['这', '垃圾', '怎么', '了']",-1,103
2022/6/30,123,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '，', '一年', '都', '在', '跌', '！']",-1,105
2022/6/30,124,"['看看', '爱美', '客', '，', '涨', '3', '个点', '，', '你', '跌', '3', '个点', '，', '服了']",0,105
2022/6/30,125,"['垃圾', '赔钱货', '，', '天天', '砸盘']",-2,100
2022/6/30,126,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '！', '！', '！']",0,108
2022/6/30,127,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '一群', '机构', '开始', '做空', '它', '了', '，', '估计', '是', '大']",-1,107
2022/6/30,128,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '去', '垃圾股', '[', '捂脸', ']']",-1,104
2022/6/30,129,"['迈瑞', 'NB', '，', '无视', '大盘', '，', '就是', '跌']",3,118
2022/6/30,130,"['我', '不', '买', '，', '你', '不跌', '，', '，']",0,126
2022/6/30,131,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '感觉', '迈瑞', '最近', '有点', '不正常', '，', '以前', '挺']",-0.5,126
2022/6/30,132,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '这是', '什么', '狗庄']",0,130
2022/6/30,133,"['感觉', '也', '是', '够', '垃圾', '的', '，', '爱美', '客', '，', '宁德', '时代', '都', '涨', '了', '很多', '，', '就', '你']",0,112
2022/6/30,134,"['这个', '赔钱货']",0,123
2022/6/30,135,"['这个', '主力', '不行', '，', '恒瑞', '都', '反弹', '了', '，', '你', '还', '在', '这里', '震荡']",1,97
2022/6/30,136,"['罢免', '董事长', '及', '一切', '高管']",-5,128
2022/6/30,137,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$']",0,113
2022/6/30,138,"['的', '，', '白白浪费', '行情']",0,103
2022/6/30,139,"['迈瑞', '医疗', '：', '连续', '3', '日', '融资', '净', '买入', '累计', '8752.02', '万元', '（', '06', '-', '29']",0,238
2022/6/30,140,"['果然', '最', '垃圾', '，', '昨天', '和', '大盘', '一起', '跌', '2%', '，', '今天', '大盘', '涨', '了', '1%', '，', '你']",-3,125
2022/6/30,141,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '完', '犊子', '了']",0,123
2022/6/30,142,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '呆', '在', '迈瑞', '躲开', '了', '所有', '的', '上涨', '！']",0,391
2022/6/30,143,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '绿瑞', '医疗', '[', '怒', ']', '[', '怒', ']', '[', '怒', ']']",0,118
2022/6/29,144,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '明天', '再', '跌', '我', '抄底']",-1,125
2022/6/29,145,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '$', '达意', '隆', '(', 'SZ002209', ')', '$', '达意', '隆', '均线', '粘']",0,161
2022/6/29,146,"['今天', '不错', '了', ' ', '先', '稳住']",3,1094
2022/6/29,147,"['龙头', '起飞', '吧']",2,797
2022/6/29,148,"['成长', '空间', '广阔', '，', '尤其', '动物', '医疗', '领域', '，', '未来', '收入', '有望', '贡献', '持']",13,693
2022/6/29,149,"['医疗器械', '板块', '的', '增长', '确定性', '高', '，', '强者', '恒强', '特征', '更', '明显', '，', '而']",9,916
2022/6/29,150,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '翻过', '这座', '山', '，', '后面', '的', '路', '就', '好', '走', '了']",0,293
2022/6/29,151,"['盘久', '必跌', '，', '要', '灵验', '了', '…', '…', '[', '抓狂', ']']",0,289
2022/6/29,152,"['迈瑞', '医疗', '06', '月', '22', '日', '获深', '股通', '增持', '35.45', '万股']",1,461
2022/6/29,153,"['政策', '不断', '推动', '医疗器械', '标准化', '建设', '，', '，', '有利', '干', '512010', '医药']",12,181
2022/6/29,154,"['流出', '700', '亿', '？', '还', 'TM', '不', '老实', '跌下来', '调整', '。', '散户', '是', '这么', '好套', '吗']",-1.5,158
2022/6/29,155,"['耐心', '持有', '[', '666', ']']",5,374
2022/6/29,156,"['考虑', '配置', '万泰', '生物', '603392']",0,412
2022/6/29,157,"['大盘', '涨', '的', '时候', '你', '不涨', '，', '跌', '的', '时候', '跑', '的', '兔子', '还', '快']",0,269
2022/6/29,158,"['迈瑞', '不肯', '拉升', '的', '真实', '原因', '其实', '很', '简单', '，', '就是', '因为', '在', '其他', '医']",5,347
2022/6/29,159,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '今天', '至少', '启稳', '红盘', '报收', '明天', '开始', '上']",0,329
2022/6/29,160,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '我', '的', '回答', '是', '，', '不如', '通策', '，', '涨幅', '滞后']",5,406
2022/6/29,161,"['医疗器械', '可靠性', '的', '提升', '将', '有利于', '医院', '实现', '降本增效', '，', '关注']",4,156
2022/6/29,162,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '你', '是不是', '在', '等', '恒瑞', '。', '上半年', '线']",0,177
2022/6/29,163,"['159915', '创业板', 'ETF', '易方达', '重仓股', '迈瑞', '医疗', '是', '国产', '器械', '龙头']",1,201
2022/6/29,164,"['几个', '意思']",0,314
2022/6/29,165,"['龙头', '，', '错过', '了', '一波', '行情', '，', '还要', '错过', '第二', '波', '？']",-1,148
2022/6/29,166,"['医疗', '行业', '空间', '大', '，', '结合', '企业', '业务', '体量', '、', '盈利', '能力', '、', '渠道', '品']",1,186
2022/6/29,167,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '昨天', '建仓', '了', '迈瑞', '，', '作为', '医疗器械', '龙']",0,349
2022/6/29,168,"['迈瑞', '医疗', '：', '融资', '净', '买入', '3610.25', '万元', '，', '融资', '余额', '10.36', '亿元']",0,260
2022/6/29,169,"['真TM', '垃圾', '，', '每天', '沪', '深', '排名', '倒数']",-6,147
2022/6/29,170,"['狗', '中', '，', '狗', '中', '，', '狗', '中', '的', '迈瑞']",0,157
2022/6/29,171,"['迈瑞', '医疗', '06', '月', '28', '日', '获深', '股通', '增持', '15.9', '万股']",1,494
2022/6/29,172,"['春种', '一粒', '粟', '，', '秋收', '万颗', '子', '，', '机会', '是', '给', '有', '准备', '的', '人']",1,788
2022/6/29,173,"['估计', '要', '集采', '的', '节奏', '。']",0,146
2022/6/28,174,"['迈瑞', '医疗', '泡沫', '飞', '上天', '。', '目标价', '150', '。']",-1,927
2022/6/28,175,"['今天', '有', '说法', '不', '，', '哪位', '大哥', '预测', '下']",0,900
2022/6/28,176,"['回到', '300', '以下', '会', '考虑', '进', '的', '，', '迈瑞', '还是', '很', '安全', '的', '。']",6,286
2022/6/28,177,"['牛', '的', '牛', '的', ' ', '眼睛', '一眨', ' ', '就', '拉上去', '了']",0,604
2022/6/28,178,"['老', '这么', '横着', '可', '不行', '哦', ' ', '相信', '你', '的', '实力', ' ', '冲上去', '！']",-9,893
2022/6/28,179,"['好饭', '不怕', '晚', '，', '上涨', '在', '即']",6,714
2022/6/28,180,"['2021', '年', '医械', '企业', '盈利', '榜', '迈瑞', '第一', ' ', '实力', '杠杠', '的']",3,1097
2022/6/28,181,"['始终', '看好', '，', '医疗', '服务', '概念', '则', '直接', '受益', '于', '人口老龄化']",2,703
2022/6/28,182,"['迈瑞', '80', '亿归母', '净利润', ' ', '位居', '21', '年', '医械', '企业', '盈利', '榜', '榜首', ' ', '就', '这']",8,1170
2022/6/28,183,"['迈瑞', '的', '经营', '业绩', '较好', ' ', '个人', '对', '其', '未来', '发展', '充满信心']",1,1111
2022/6/28,184,"['坚持', '科研', '高', '投入', ' ', '领域', '持续', '推出', '一系列', '临床', '价值', '显著的', '创']",1,805
2022/6/28,185,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '屏蔽', '一切', '负', '能量', '的', '垃圾', '人']",-1,115
2022/6/28,186,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '六月', '17', '介入', '迈瑞', '，', '基本上', '每天', '做', 'T']",0,139
2022/6/28,187,"['此股', '只有', '中报', '业绩', '超预期', '能救']",1,131
2022/6/28,188,"['4', '月', '27', '日', '以来', '大盘', '上证指数', '涨', '12', '个点', '，', '创业板', '18', '个点', '，', '这']",1,520
2022/6/28,189,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '汽车', '光伏', '全部', '上天', '，', '错过', '这轮', '大牛']",-1,455
2022/6/28,190,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '每天', '都', '跑', '不过', '指数', '，', '不', '知道', '为什么']",0,143
2022/6/28,191,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']']",0,126
2022/6/28,192,"['创业板', '2', '个', '月', '涨', '了', '35%', '，', '你', '连', '5%', '都', '没', '涨到', '，', '真', '垃圾']",2,350
2022/6/28,193,"['疫情', '好转', '、', '集采', '驱稳', '、', '机构', '持仓', '比例', '回升', '，', '把', '迈瑞', '和', '1599']",2,205
2022/6/28,194,"['“', '疫情', '带动', '的', '医疗', '新', '基建', '+', '疫情', '后', '复苏', '”', '是', '下半年', '医疗', '的']",1,167
2022/6/28,195,"['卫健委', '实施', '临床', '重点', '专科', '“', '百千万', '工程', '”', '，', '对', '512010', '医药']",0,168
2022/6/28,196,"['迈瑞', '医疗', '泡沫', '飞', '上天', '。', '目标价', '150', '。']",-1,1486
2022/6/28,197,"['医疗', '新', '基建', '促进', '相关', '的', '医疗器械', '需求量', '，', '准备', '买点', '迈瑞', '和']",0,156
2022/6/28,198,"['基金', '能否', '回本', '就', '看', '它', '了', '，', '可是', '它', '走', '的', '也', '太差', '了', '吧', '。', '。']",-1,142
2022/6/28,199,"['真TM', '后悔', '卖锦浪', '买', '了', '你']",-5,136
2022/6/28,200,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '基本', '没', '反弹']",-1,190
2022/6/28,201,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '大', '垃圾', '，', '就是', '不涨']",-1,186
2022/6/28,202,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '你', '是', '真的', '苟', '啊', '，', 'etf', '都', '比', '你', '强', '！', '你']",0,346
2022/6/28,203,"['死猪不怕开水烫', '了', '！', '完蛋', '了', '。']",-5,317
2022/6/28,204,"['迈瑞', '医疗', '：', '融资', '净', '买入', '566.22', '万元', '，', '融资', '余额', '10', '亿元', '（', '06']",0,261
2022/6/28,205,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '何德何能', '啊', '迈瑞', '！']",0,169
2022/6/28,206,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '其他', '的', '大涨', '此股', '不涨', '，', '大盘', '微调', '就']",1,180
2022/6/28,207,"['迈瑞', '医疗', '06', '月', '27', '日', '获深', '股通', '增持', '38.05', '万股']",1,271
2022/6/28,208,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '跟', '国际', '医疗器械', '龙头', '美敦力', '和', '雅培']",1,459
2022/6/27,209,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '今天下午', '杀进来', '的', '，', '不', '知道', '明天', '走']",0,341
2022/6/27,210,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '每天', '做做', 'T', '，', '成本', '280', '了', '[', '胜利', ']']",1,510
2022/6/27,211,"['欧盟', '预计', '投入', '31', '亿', '欧元', '用于', '医疗', '物资', '战略', '储备', '，', '利好', '迈瑞']",1,535
2022/6/27,212,"['国家', '将', '加强', '心血管', '外科', '、', '骨科', '、', '医学影像', '科等', '专科', '建设', '，']",6,212
2022/6/27,213,"['好的开始', '是', '成功的', '一半']",1,865
2022/6/27,214,"['颜色', '对了', ' ', '差点', '高度', ' ', '哈哈']",7,657
2022/6/27,215,"['迈瑞', '业务', '发展', '层次分明', '，', '节奏', '稳健', '向好', '，', '内生', '+', '外延', '双重']",6,1403
2022/6/27,216,"['业绩', '稳健', '增长', '，', '符合', '预期', ' ', '算是', '经历', '了', '时间', '检验', '的', '好', '公司']",12,615
2022/6/27,217,"['迈瑞', '目前', '的', '三大', '业务', '稳定增长', '，', '还有', '新', '三项', '，', '骨科', '、', '动物']",0,1345
2022/6/27,218,"['国产', '医疗器械', '的', '未来', '在', '技术创新', ' ', '迈瑞', '这点', '一直', '做', '得', '不错', ' ']",4,676
2022/6/27,219,"['国产', '替代', '方面', ' ', '未来', '有', '非常', '大', '的', '市场', '空间', ' ', '期待', '这周', '的', '表现']",3,1110
2022/6/27,220,"['有', '什么', '利空', '吗', '，', '大盘', '都', '上天', '了']",-1,467
2022/6/27,221,"['这股', '是', '咋', '了']",0,147
2022/6/27,222,"['迈瑞', '医疗', ':', '关于', '控股', '股东', '部分', '股份', '解除', '质押', '的', '公告']",0,1155
2022/6/27,223,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '有够', '垃圾', '的']",-1,441
2022/6/27,224,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '还', '真是', '乐色', '。']",0,131
2022/6/27,225,"['325', '清', '了', '，', '还', '以为', '卖早', '了', '，', '呵呵']",0,452
2022/6/27,226,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '拉绿', '，', '李西延', '迈瑞', '，', '是', '狗', '中集', '釆', '害']",0,156
2022/6/27,227,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '有点', '垃圾', '啊', '，', '跟不上', '节奏', '，', '有点', '拉']",-1.5,150
2022/6/27,228,"['$', '迈瑞', '医疗', '(', 'SZ300760', ')', '$', '准备', '起飞', '了', '[', '看多', ']', '[', '666', ']']",2,448
2022/6/27,229,"['迈瑞', '医疗', '泡沫', '飞', '上天', '。', '目标价', '150', '。']",-1,496
2022/6/27,230,"['迈瑞', '医疗', '目标价', '150', '的', '3', '大', '理由']",0,461
2022/6/27,231,"['迈瑞', '医疗', '目标价', '150', '的', '3', '大', '理由']",0,220
